248	0	121
41	0	121
284	0	121
301	0	121
425	0	121
416	0	121
228	0	124
63	0	124
133	0	124
135	0	124
41	0	124
17	0	124
332	0	129
63	0	129
416	0	129
37	0	129
41	0	129
142	0	129
246	0	129
332	0	134
228	0	134
41	0	134
404	0	134
17	0	134
416	0	134
344	0	134
228	0	143
404	0	143
41	0	143
133	0	143
295	0	143
115	0	143
332	0	147
41	0	147
115	0	147
295	0	147
17	0	147
17	0	155
115	0	155
66	0	155
413	0	155
320	0	155
404	0	155
35	0	155
416	0	155
115	0	157
41	0	157
332	0	157
63	0	157
246	0	157
109	0	157
404	0	157
41	0	161
139	0	161
404	0	161
171	0	161
13	0	161
45	0	161
115	0	161
404	0	162
228	0	162
41	0	162
17	0	162
37	0	162
295	0	162
41	0	169
115	0	169
228	0	169
17	0	169
37	0	169
15	0	169
425	0	170
17	0	170
228	0	170
416	0	170
246	0	170
86	0	170
494	0	170
332	0	170
396	0	170
416	0	190
17	0	190
123	0	190
159	0	190
233	0	190
113	0	190
95	0	190
390	0	190
15	0	190
425	0	192
41	0	192
377	0	192
228	0	192
416	0	192
63	0	192
295	0	192
228	0	195
109	0	195
41	0	195
115	0	195
404	0	195
63	0	195
133	0	195
349	0	222
171	0	222
231	0	222
425	0	222
183	0	222
180	0	222
153	0	222
131	0	241
115	0	241
17	0	241
413	0	241
494	0	241
399	0	241
248	0	241
228	0	241
404	0	247
39	0	247
295	0	247
41	0	247
115	0	247
416	0	247
228	0	249
41	0	249
37	0	249
404	0	249
280	0	249
115	0	249
344	0	255
41	0	255
404	0	255
246	0	255
95	0	255
115	0	255
494	0	255
228	0	257
295	0	257
37	0	257
41	0	257
416	0	257
76	0	257
180	0	262
37	0	262
148	0	262
295	0	262
183	0	262
137	0	262
295	0	264
228	0	264
416	0	264
109	0	264
425	0	264
86	0	264
404	0	264
243	0	264
41	0	273
37	0	273
404	0	273
66	0	273
127	0	273
115	0	273
41	0	279
228	0	279
17	0	279
153	0	279
133	0	279
173	0	279
248	0	287
17	0	287
123	0	287
41	0	287
208	0	287
349	0	287
425	0	296
228	0	296
416	0	296
17	0	296
404	0	296
153	0	296
127	0	296
127	0	311
17	0	311
404	0	311
295	0	311
416	0	311
243	0	311
228	0	376
133	0	376
86	0	376
41	0	376
127	0	376
17	0	376
391	0	441
453	0	441
308	0	441
438	0	441
375	0	441
29	0	441
490	0	441
443	0	441
310	0	441
228	0	448
41	0	448
66	0	448
17	0	448
425	0	448
349	0	448
115	0	452
404	0	452
280	0	452
332	0	452
133	0	452
41	0	452
41	0	475
228	0	475
17	0	475
404	0	475
246	0	475
127	0	475
